id_partida,ano_campeonato,Data,Mandante,Visitante,estado_mandante,estado_visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase,tipo_fase,is_mata_mata,is_classico_estadual,total_gols,saldo_gols_mandante,saldo_gols_visitante,pontos_mandante,pontos_visitante
5172,1982,1982-02-28,São Paulo-RS,Bangu,RS,RJ,1.0,0.0,V,D,NORMAL,M,Fase de Grupos,False,False,1,1,-1,2,0
5173,1982,1982-02-28,Londrina,São José,PR,SP,1.0,1.0,E,E,NORMAL,N,Fase de Grupos,False,False,2,0,0,1,1
5174,1982,1982-02-28,Treze,Botafogo,PB,RJ,0.0,2.0,D,V,NORMAL,N,Fase de Grupos,False,False,2,-2,2,0,2
5175,1982,1982-02-28,Athletico Paranaense,São Paulo,PR,SP,1.0,3.0,D,V,NORMAL,O,Fase de Grupos,False,False,4,-2,2,0,2
5176,1982,1982-02-28,Ceará,Ponte Preta,CE,SP,2.0,3.0,D,V,NORMAL,O,Fase de Grupos,False,False,5,-1,1,0,2
5177,1982,1982-02-28,Moto Club,Anapolina,MA,GO,1.0,0.0,V,D,NORMAL,P,Fase de Grupos,False,False,1,1,-1,2,0
5178,1982,1982-02-28,Cruzeiro,Fluminense,MG,RJ,2.0,2.0,E,E,NORMAL,P,Fase de Grupos,False,False,4,0,0,1,1
5179,1982,1982-03-06,Operário-MS,Vasco,MS,RJ,2.0,0.0,V,D,NORMAL,I,Fase de Grupos,False,False,2,2,-2,2,0
5180,1982,1982-03-06,America-RJ,Inter SM,RJ,RS,3.0,0.0,V,D,NORMAL,I,Fase de Grupos,False,False,3,3,-3,2,0
5181,1982,1982-03-07,Grêmio Maringá,Grêmio,PR,RS,2.0,2.0,E,E,NORMAL,J,Fase de Grupos,False,False,4,0,0,1,1
5182,1982,1982-03-07,Guarani,Náutico,SP,PE,2.0,0.0,V,D,NORMAL,J,Fase de Grupos,False,False,2,2,-2,2,0
5183,1982,1982-03-07,Internacional,Corinthians,RS,SP,0.0,2.0,D,V,NORMAL,K,Fase de Grupos,False,False,2,-2,2,0,2
5184,1982,1982-03-07,Flamengo,Atlético Mineiro,RJ,MG,2.0,1.0,V,D,NORMAL,K,Fase de Grupos,False,False,3,1,-1,2,0
5185,1982,1982-03-07,Sport,XV de Jaú,PE,SP,4.0,0.0,V,D,NORMAL,L,Fase de Grupos,False,False,4,4,-4,2,0
5186,1982,1982-03-07,Bahia,Paysandu,BA,PA,2.0,3.0,D,V,NORMAL,L,Fase de Grupos,False,False,5,-1,1,0,2
5187,1982,1982-03-07,Santos,São Paulo-RS,SP,RS,6.0,1.0,V,D,NORMAL,M,Fase de Grupos,False,False,7,5,-5,2,0
5188,1982,1982-03-07,Bangu,Inter de Limeira,RJ,SP,2.0,0.0,V,D,NORMAL,M,Fase de Grupos,False,False,2,2,-2,2,0
5189,1982,1982-03-07,São José,Botafogo,SP,RJ,0.0,0.0,E,E,NORMAL,N,Fase de Grupos,False,False,0,0,0,1,1
5190,1982,1982-03-07,Treze,Londrina,PB,PR,0.0,0.0,E,E,NORMAL,N,Fase de Grupos,False,False,0,0,0,1,1
5191,1982,1982-03-07,São Paulo,Ponte Preta,SP,SP,2.0,1.0,V,D,NORMAL,O,Fase de Grupos,False,True,3,1,-1,2,0
5192,1982,1982-03-07,Ceará,Athletico Paranaense,CE,PR,1.0,0.0,V,D,NORMAL,O,Fase de Grupos,False,False,1,1,-1,2,0
5193,1982,1982-03-07,Anapolina,Fluminense,GO,RJ,3.0,1.0,V,D,NORMAL,P,Fase de Grupos,False,False,4,2,-2,2,0
5194,1982,1982-03-07,Cruzeiro,Moto Club,MG,MA,1.0,0.0,V,D,NORMAL,P,Fase de Grupos,False,False,1,1,-1,2,0
5195,1982,1982-03-10,Vasco,Inter SM,RJ,RS,7.0,0.0,V,D,NORMAL,I,Fase de Grupos,False,False,7,7,-7,2,0
5196,1982,1982-03-10,Atlético Mineiro,Corinthians,MG,SP,1.0,3.0,D,V,NORMAL,K,Fase de Grupos,False,False,4,-2,2,0,2
5197,1982,1982-03-10,Fluminense,Moto Club,RJ,MA,3.0,0.0,V,D,NORMAL,P,Fase de Grupos,False,False,3,3,-3,2,0
5198,1982,1982-03-10,Anapolina,Cruzeiro,GO,MG,1.0,0.0,V,D,NORMAL,P,Fase de Grupos,False,False,1,1,-1,2,0
5199,1982,1982-03-11,Operário-MS,America-RJ,MS,RJ,1.0,0.0,V,D,NORMAL,I,Fase de Grupos,False,False,1,1,-1,2,0
5200,1982,1982-03-11,Grêmio Maringá,Guarani,PR,SP,3.0,4.0,D,V,NORMAL,J,Fase de Grupos,False,False,7,-1,1,0,2
5201,1982,1982-03-11,Grêmio,Náutico,RS,PE,0.0,0.0,E,E,NORMAL,J,Fase de Grupos,False,False,0,0,0,1,1
5202,1982,1982-03-11,Flamengo,Internacional,RJ,RS,1.0,1.0,E,E,NORMAL,K,Fase de Grupos,False,False,2,0,0,1,1
5203,1982,1982-03-11,Sport,Bahia,PE,BA,0.0,2.0,D,V,NORMAL,L,Fase de Grupos,False,False,2,-2,2,0,2
5204,1982,1982-03-11,XV de Jaú,Paysandu,SP,PA,1.0,1.0,E,E,NORMAL,L,Fase de Grupos,False,False,2,0,0,1,1
5205,1982,1982-03-11,Inter de Limeira,São Paulo-RS,SP,RS,3.0,0.0,V,D,NORMAL,M,Fase de Grupos,False,False,3,3,-3,2,0
5206,1982,1982-03-11,Botafogo,Londrina,RJ,PR,1.0,3.0,D,V,NORMAL,N,Fase de Grupos,False,False,4,-2,2,0,2
5207,1982,1982-03-11,São José,Treze,SP,PB,3.0,1.0,V,D,NORMAL,N,Fase de Grupos,False,False,4,2,-2,2,0
5208,1982,1982-03-11,Ponte Preta,Athletico Paranaense,SP,PR,1.0,1.0,E,E,NORMAL,O,Fase de Grupos,False,False,2,0,0,1,1
5209,1982,1982-03-11,São Paulo,Ceará,SP,CE,5.0,2.0,V,D,NORMAL,O,Fase de Grupos,False,False,7,3,-3,2,0
5210,1982,1982-03-11,Bangu,Santos,RJ,SP,2.0,0.0,V,D,NORMAL,M,Fase de Grupos,False,False,2,2,-2,2,0
5211,1982,1982-03-13,Fluminense,Anapolina,RJ,GO,6.0,1.0,V,D,NORMAL,P,Fase de Grupos,False,False,7,5,-5,2,0
5212,1982,1982-03-14,Vasco,Operário-MS,RJ,MS,7.0,1.0,V,D,NORMAL,I,Fase de Grupos,False,False,8,6,-6,2,0
5213,1982,1982-03-14,Inter SM,America-RJ,RS,RJ,0.0,1.0,D,V,NORMAL,I,Fase de Grupos,False,False,1,-1,1,0,2
5214,1982,1982-03-14,Náutico,Guarani,PE,SP,2.0,2.0,E,E,NORMAL,J,Fase de Grupos,False,False,4,0,0,1,1
5215,1982,1982-03-14,Grêmio,Grêmio Maringá,RS,PR,4.0,1.0,V,D,NORMAL,J,Fase de Grupos,False,False,5,3,-3,2,0
5216,1982,1982-03-14,Corinthians,Internacional,SP,RS,1.0,0.0,V,D,NORMAL,K,Fase de Grupos,False,False,1,1,-1,2,0
5217,1982,1982-03-14,Atlético Mineiro,Flamengo,MG,RJ,3.0,1.0,V,D,NORMAL,K,Fase de Grupos,False,False,4,2,-2,2,0
5218,1982,1982-03-14,XV de Jaú,Sport,SP,PE,2.0,2.0,E,E,NORMAL,L,Fase de Grupos,False,False,4,0,0,1,1
5219,1982,1982-03-14,Paysandu,Bahia,PA,BA,1.0,3.0,D,V,NORMAL,L,Fase de Grupos,False,False,4,-2,2,0,2
5220,1982,1982-03-14,Inter de Limeira,Bangu,SP,RJ,2.0,2.0,E,E,NORMAL,M,Fase de Grupos,False,False,4,0,0,1,1
5221,1982,1982-03-14,São Paulo-RS,Santos,RS,SP,0.0,0.0,E,E,NORMAL,M,Fase de Grupos,False,False,0,0,0,1,1
5222,1982,1982-03-14,Botafogo,São José,RJ,SP,0.0,1.0,D,V,NORMAL,N,Fase de Grupos,False,False,1,-1,1,0,2
5223,1982,1982-03-14,Londrina,Treze,PR,PB,3.0,1.0,V,D,NORMAL,N,Fase de Grupos,False,False,4,2,-2,2,0
5224,1982,1982-03-14,Athletico Paranaense,Ceará,PR,CE,0.0,3.0,D,V,NORMAL,O,Fase de Grupos,False,False,3,-3,3,0,2
5225,1982,1982-03-14,Ponte Preta,São Paulo,SP,SP,1.0,0.0,V,D,NORMAL,O,Fase de Grupos,False,True,1,1,-1,2,0
5226,1982,1982-03-14,Moto Club,Cruzeiro,MA,MG,0.0,1.0,D,V,NORMAL,P,Fase de Grupos,False,False,1,-1,1,0,2
5227,1982,1982-03-17,Vasco,America-RJ,RJ,RJ,2.0,2.0,E,E,NORMAL,I,Fase de Grupos,False,True,4,0,0,1,1
5228,1982,1982-03-17,Operário-MS,Inter SM,MS,RS,0.0,0.0,E,E,NORMAL,I,Fase de Grupos,False,False,0,0,0,1,1
5229,1982,1982-03-17,Náutico,Grêmio,PE,RS,0.0,1.0,D,V,NORMAL,J,Fase de Grupos,False,False,1,-1,1,0,2
5230,1982,1982-03-17,Guarani,Grêmio Maringá,SP,PR,3.0,1.0,V,D,NORMAL,J,Fase de Grupos,False,False,4,2,-2,2,0
5231,1982,1982-03-17,Corinthians,Atlético Mineiro,SP,MG,2.0,1.0,V,D,NORMAL,K,Fase de Grupos,False,False,3,1,-1,2,0
5232,1982,1982-03-17,Internacional,Flamengo,RS,RJ,2.0,3.0,D,V,NORMAL,K,Fase de Grupos,False,False,5,-1,1,0,2
5233,1982,1982-03-17,Paysandu,XV de Jaú,PA,SP,1.0,1.0,E,E,NORMAL,L,Fase de Grupos,False,False,2,0,0,1,1
5234,1982,1982-03-17,Bahia,Sport,BA,PE,0.0,0.0,E,E,NORMAL,L,Fase de Grupos,False,False,0,0,0,1,1
5235,1982,1982-03-17,Santos,Bangu,SP,RJ,1.0,0.0,V,D,NORMAL,M,Fase de Grupos,False,False,1,1,-1,2,0
5236,1982,1982-03-17,São Paulo-RS,Inter de Limeira,RS,SP,2.0,2.0,E,E,NORMAL,M,Fase de Grupos,False,False,4,0,0,1,1
5237,1982,1982-03-17,Londrina,Botafogo,PR,RJ,1.0,1.0,E,E,NORMAL,N,Fase de Grupos,False,False,2,0,0,1,1
5238,1982,1982-03-17,Treze,São José,PB,SP,0.0,3.0,D,V,NORMAL,N,Fase de Grupos,False,False,3,-3,3,0,2
5239,1982,1982-03-17,Ceará,São Paulo,CE,SP,2.0,3.0,D,V,NORMAL,O,Fase de Grupos,False,False,5,-1,1,0,2
5240,1982,1982-03-17,Athletico Paranaense,Ponte Preta,PR,SP,0.0,0.0,E,E,NORMAL,O,Fase de Grupos,False,False,0,0,0,1,1
5241,1982,1982-03-17,Moto Club,Fluminense,MA,RJ,0.0,3.0,D,V,NORMAL,P,Fase de Grupos,False,False,3,-3,3,0,2
5242,1982,1982-03-17,Cruzeiro,Anapolina,MG,GO,0.0,1.0,D,V,NORMAL,P,Fase de Grupos,False,False,1,-1,1,0,2
5243,1982,1982-03-23,Grêmio,Guarani,RS,SP,2.0,0.0,V,D,NORMAL,J,Fase de Grupos,False,False,2,2,-2,2,0
5244,1982,1982-03-24,Botafogo,Treze,RJ,PB,1.0,3.0,D,V,NORMAL,N,Fase de Grupos,False,False,4,-2,2,0,2
5245,1982,1982-03-24,São José,Londrina,SP,PR,0.0,0.0,E,E,NORMAL,N,Fase de Grupos,False,False,0,0,0,1,1
5246,1982,1982-03-24,Fluminense,Cruzeiro,RJ,MG,4.0,0.0,V,D,NORMAL,P,Fase de Grupos,False,False,4,4,-4,2,0
5247,1982,1982-03-24,Anapolina,Moto Club,GO,MA,3.0,1.0,V,D,NORMAL,P,Fase de Grupos,False,False,4,2,-2,2,0
5248,1982,1982-03-25,Inter SM,Vasco,RS,RJ,3.0,0.0,V,D,NORMAL,I,Fase de Grupos,False,False,3,3,-3,2,0
5249,1982,1982-03-25,America-RJ,Operário-MS,RJ,MS,0.0,1.0,D,V,NORMAL,I,Fase de Grupos,False,False,1,-1,1,0,2
5250,1982,1982-03-25,Grêmio Maringá,Náutico,PR,PE,0.0,0.0,E,E,NORMAL,J,Fase de Grupos,False,False,0,0,0,1,1
5251,1982,1982-03-25,Atlético Mineiro,Internacional,MG,RS,2.0,1.0,V,D,NORMAL,K,Fase de Grupos,False,False,3,1,-1,2,0
5252,1982,1982-03-25,Flamengo,Corinthians,RJ,SP,2.0,0.0,V,D,NORMAL,K,Fase de Grupos,False,False,2,2,-2,2,0
5253,1982,1982-03-25,XV de Jaú,Bahia,SP,BA,1.0,1.0,E,E,NORMAL,L,Fase de Grupos,False,False,2,0,0,1,1
5254,1982,1982-03-25,Sport,Paysandu,PE,PA,3.0,0.0,V,D,NORMAL,L,Fase de Grupos,False,False,3,3,-3,2,0
5255,1982,1982-03-25,Inter de Limeira,Santos,SP,SP,0.0,1.0,D,V,NORMAL,M,Fase de Grupos,False,True,1,-1,1,0,2
5256,1982,1982-03-25,Bangu,São Paulo-RS,RJ,RS,1.0,0.0,V,D,NORMAL,M,Fase de Grupos,False,False,1,1,-1,2,0
5257,1982,1982-03-25,Ponte Preta,Ceará,SP,CE,0.0,1.0,D,V,NORMAL,O,Fase de Grupos,False,False,1,-1,1,0,2
5258,1982,1982-03-25,São Paulo,Athletico Paranaense,SP,PR,1.0,0.0,V,D,NORMAL,O,Fase de Grupos,False,False,1,1,-1,2,0
5259,1982,1982-03-28,Vasco,Grêmio,RJ,RS,1.0,1.0,E,E,NORMAL,1/8,Oitavas de Final,True,False,2,0,0,1,1
5260,1982,1982-03-28,Operário-MS,Guarani,MS,SP,1.0,1.0,E,E,NORMAL,1/8,Oitavas de Final,True,False,2,0,0,1,1
5261,1982,1982-03-28,Flamengo,Sport,RJ,PE,2.0,0.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,2,2,-2,2,0
5262,1982,1982-03-28,Londrina,Santos,PR,SP,0.0,0.0,E,E,NORMAL,1/8,Oitavas de Final,True,False,0,0,0,1,1
5263,1982,1982-03-28,Bangu,São José,RJ,SP,3.0,1.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,4,2,-2,2,0
5264,1982,1982-03-28,Bahia,Corinthians,BA,SP,1.0,1.0,E,E,NORMAL,1/8,Oitavas de Final,True,False,2,0,0,1,1
5265,1982,1982-03-28,Ceará,Fluminense,CE,RJ,1.0,2.0,D,V,NORMAL,1/8,Oitavas de Final,True,False,3,-1,1,0,2
5266,1982,1982-03-28,Anapolina,São Paulo,GO,SP,3.0,1.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,4,2,-2,2,0
5267,1982,1982-03-31,Grêmio,Vasco,RS,RJ,1.0,0.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,1,1,-1,2,0
5268,1982,1982-03-31,Guarani,Operário-MS,SP,MS,1.0,0.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,1,1,-1,2,0
5269,1982,1982-03-31,São Paulo,Anapolina,SP,GO,4.0,0.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,4,4,-4,2,0
5270,1982,1982-03-31,Sport,Flamengo,PE,RJ,2.0,1.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,3,1,-1,2,0
5271,1982,1982-03-31,Santos,Londrina,SP,PR,1.0,0.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,1,1,-1,2,0
5272,1982,1982-03-31,São José,Bangu,SP,RJ,2.0,2.0,E,E,NORMAL,1/8,Oitavas de Final,True,False,4,0,0,1,1
5273,1982,1982-03-31,Corinthians,Bahia,SP,BA,5.0,2.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,7,3,-3,2,0
5274,1982,1982-03-31,Fluminense,Ceará,RJ,CE,2.0,0.0,V,D,NORMAL,1/8,Oitavas de Final,True,False,2,2,-2,2,0
5275,1982,1982-04-03,Flamengo,Santos,RJ,SP,2.0,1.0,V,D,NORMAL,QF,Quartas de Final,True,False,3,1,-1,2,0
5276,1982,1982-04-04,Grêmio,Fluminense,RS,RJ,1.0,1.0,E,E,NORMAL,QF,Quartas de Final,True,False,2,0,0,1,1
5277,1982,1982-04-04,São Paulo,Guarani,SP,SP,0.0,1.0,D,V,NORMAL,QF,Quartas de Final,True,True,1,-1,1,0,2
5278,1982,1982-04-04,Bangu,Corinthians,RJ,SP,0.0,1.0,D,V,NORMAL,QF,Quartas de Final,True,False,1,-1,1,0,2
5279,1982,1982-04-06,Santos,Flamengo,SP,RJ,1.0,1.0,E,E,NORMAL,QF,Quartas de Final,True,False,2,0,0,1,1
5280,1982,1982-04-07,Fluminense,Grêmio,RJ,RS,1.0,2.0,D,V,NORMAL,QF,Quartas de Final,True,False,3,-1,1,0,2
5281,1982,1982-04-07,Guarani,São Paulo,SP,SP,2.0,0.0,V,D,NORMAL,QF,Quartas de Final,True,True,2,2,-2,2,0
5282,1982,1982-04-07,Corinthians,Bangu,SP,RJ,1.0,2.0,D,V,NORMAL,QF,Quartas de Final,True,False,3,-1,1,0,2
5283,1982,1982-04-11,Corinthians,Grêmio,SP,RS,1.0,2.0,D,V,NORMAL,SF,Semifinal,True,False,3,-1,1,0,2
5284,1982,1982-04-11,Flamengo,Guarani,RJ,SP,2.0,1.0,V,D,NORMAL,SF,Semifinal,True,False,3,1,-1,2,0
5285,1982,1982-04-14,Grêmio,Corinthians,RS,SP,3.0,1.0,V,D,NORMAL,SF,Semifinal,True,False,4,2,-2,2,0
5286,1982,1982-04-15,Guarani,Flamengo,SP,RJ,2.0,3.0,D,V,NORMAL,SF,Semifinal,True,False,5,-1,1,0,2
5287,1982,1982-04-18,Flamengo,Grêmio,RJ,RS,1.0,1.0,E,E,NORMAL,F,Final,True,False,2,0,0,1,1
5288,1982,1982-04-21,Grêmio,Flamengo,RS,RJ,0.0,0.0,E,E,NORMAL,F,Final,True,False,0,0,0,1,1
5289,1982,1982-04-25,Grêmio,Flamengo,RS,RJ,0.0,1.0,D,V,NORMAL,F,Final,True,False,1,-1,1,0,2
5290,1983,1983-01-22,Galícia,Sergipe,BA,SE,1.0,1.0,E,E,NORMAL,C,Fase de Grupos,False,False,2,0,0,1,1
5291,1983,1983-01-22,Cruzeiro,Náutico,MG,PE,3.0,1.0,V,D,NORMAL,H,Fase de Grupos,False,False,4,2,-2,2,0
5292,1983,1983-01-23,Flamengo,Santos,RJ,SP,2.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,2,2,-2,2,0
5293,1983,1983-01-23,Moto Club,Paysandu,MA,PA,1.0,1.0,E,E,NORMAL,A,Fase de Grupos,False,False,2,0,0,1,1
5294,1983,1983-01-23,Athletico Paranaense,Grêmio,PR,RS,0.0,1.0,D,V,NORMAL,B,Fase de Grupos,False,False,1,-1,1,0,2
5295,1983,1983-01-23,Campo Grande-RJ,Ponte Preta,RJ,SP,0.0,1.0,D,V,NORMAL,B,Fase de Grupos,False,False,1,-1,1,0,2
5296,1983,1983-01-23,Sport,São Paulo,PE,SP,0.0,0.0,E,E,NORMAL,C,Fase de Grupos,False,False,0,0,0,1,1
5297,1983,1983-01-23,Corinthians,Fluminense,SP,RJ,2.0,1.0,V,D,NORMAL,D,Fase de Grupos,False,False,3,1,-1,2,0
5298,1983,1983-01-23,CSA,Tiradentes-PI,AL,PI,4.0,0.0,V,D,NORMAL,D,Fase de Grupos,False,False,4,4,-4,2,0
5299,1983,1983-01-23,Bahia,Palmeiras,BA,SP,0.0,0.0,E,E,NORMAL,E,Fase de Grupos,False,False,0,0,0,1,1
5300,1983,1983-01-23,Mixto,Goiás,MT,GO,1.0,2.0,D,V,NORMAL,E,Fase de Grupos,False,False,3,-1,1,0,2
5301,1983,1983-01-23,Juventus-SP,Vila Nova,SP,GO,0.0,0.0,E,E,NORMAL,F,Final,True,False,0,0,0,1,1
5302,1983,1983-01-23,Atlético Mineiro,America-RJ,MG,RJ,1.0,2.0,D,V,NORMAL,F,Final,True,False,3,-1,1,0,2
5303,1983,1983-01-23,Internacional,Colorado,RS,PR,2.0,0.0,V,D,NORMAL,G,Fase de Grupos,False,False,2,2,-2,2,0
5304,1983,1983-01-23,Brasília,Botafogo,DF,RJ,3.0,2.0,V,D,NORMAL,G,Fase de Grupos,False,False,5,1,-1,2,0
5305,1983,1983-01-23,Ferroviário,Vasco,CE,RJ,0.0,2.0,D,V,NORMAL,H,Fase de Grupos,False,False,2,-2,2,0,2
5306,1983,1983-01-26,Santos,Moto Club,SP,MA,3.0,1.0,V,D,NORMAL,A,Fase de Grupos,False,False,4,2,-2,2,0
5307,1983,1983-01-26,Rio Negro-AM,Paysandu,AM,PA,1.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,1,1,-1,2,0
5308,1983,1983-01-26,Joinville,Grêmio,SC,RS,1.0,0.0,V,D,NORMAL,B,Fase de Grupos,False,False,1,1,-1,2,0
5309,1983,1983-01-26,Galícia,São Paulo,BA,SP,0.0,0.0,E,E,NORMAL,C,Fase de Grupos,False,False,0,0,0,1,1
5310,1983,1983-01-26,Sergipe,América-RN,SE,RN,1.0,0.0,V,D,NORMAL,C,Fase de Grupos,False,False,1,1,-1,2,0
5311,1983,1983-01-26,Fluminense,CSA,RJ,AL,1.0,2.0,D,V,NORMAL,D,Fase de Grupos,False,False,3,-1,1,0,2
5312,1983,1983-01-26,Rio Branco-ES,America-RJ,ES,RJ,0.0,2.0,D,V,NORMAL,F,Final,True,False,2,-2,2,0,2
5313,1983,1983-01-26,Juventus-SP,Atlético Mineiro,SP,MG,0.0,0.0,E,E,NORMAL,F,Final,True,False,0,0,0,1,1
5314,1983,1983-01-26,Colorado,Brasília,PR,DF,2.0,0.0,V,D,NORMAL,G,Fase de Grupos,False,False,2,2,-2,2,0
5315,1983,1983-01-26,Náutico,Ferroviário,PE,CE,3.0,0.0,V,D,NORMAL,H,Fase de Grupos,False,False,3,3,-3,2,0
5316,1983,1983-01-26,Treze,Vasco,PB,RJ,0.0,2.0,D,V,NORMAL,H,Fase de Grupos,False,False,2,-2,2,0,2
5317,1983,1983-01-27,Ponte Preta,Athletico Paranaense,SP,PR,2.0,4.0,D,V,NORMAL,B,Fase de Grupos,False,False,6,-2,2,0,2
5318,1983,1983-01-27,Fortaleza,Corinthians,CE,SP,1.0,3.0,D,V,NORMAL,D,Fase de Grupos,False,False,4,-2,2,0,2
5319,1983,1983-01-27,Comercial-MS,Palmeiras,MS,SP,1.0,1.0,E,E,NORMAL,E,Fase de Grupos,False,False,2,0,0,1,1
5320,1983,1983-01-27,Botafogo,Ferroviária,RJ,SP,0.0,1.0,D,V,NORMAL,G,Fase de Grupos,False,False,1,-1,1,0,2
5321,1983,1983-01-29,Flamengo,Moto Club,RJ,MA,1.0,1.0,E,E,NORMAL,A,Fase de Grupos,False,False,2,0,0,1,1
5322,1983,1983-01-29,Rio Negro-AM,Santos,AM,SP,0.0,1.0,D,V,NORMAL,A,Fase de Grupos,False,False,1,-1,1,0,2
5323,1983,1983-01-29,Grêmio,Ponte Preta,RS,SP,2.0,0.0,V,D,NORMAL,B,Fase de Grupos,False,False,2,2,-2,2,0
5324,1983,1983-01-29,Joinville,Campo Grande-RJ,SC,RJ,1.0,3.0,D,V,NORMAL,B,Fase de Grupos,False,False,4,-2,2,0,2
5325,1983,1983-01-29,São Paulo,América-RN,SP,RN,4.0,0.0,V,D,NORMAL,C,Fase de Grupos,False,False,4,4,-4,2,0
5326,1983,1983-01-29,Sport,Galícia,PE,BA,2.0,0.0,V,D,NORMAL,C,Fase de Grupos,False,False,2,2,-2,2,0
5327,1983,1983-01-29,Fortaleza,Fluminense,CE,RJ,0.0,0.0,E,E,NORMAL,D,Fase de Grupos,False,False,0,0,0,1,1
5328,1983,1983-01-29,Comercial-MS,Goiás,MS,GO,2.0,1.0,V,D,NORMAL,E,Fase de Grupos,False,False,3,1,-1,2,0
5329,1983,1983-01-29,Mixto,Bahia,MT,BA,2.0,0.0,V,D,NORMAL,E,Fase de Grupos,False,False,2,2,-2,2,0
5330,1983,1983-01-29,Rio Branco-ES,Juventus-SP,ES,SP,1.0,1.0,E,E,NORMAL,F,Final,True,False,2,0,0,1,1
5331,1983,1983-01-29,Vila Nova,Atlético Mineiro,GO,MG,1.0,2.0,D,V,NORMAL,F,Final,True,False,3,-1,1,0,2
5332,1983,1983-01-29,Ferroviária,Colorado,SP,PR,2.0,0.0,V,D,NORMAL,G,Fase de Grupos,False,False,2,2,-2,2,0
5333,1983,1983-01-29,Internacional,Brasília,RS,DF,2.0,0.0,V,D,NORMAL,G,Fase de Grupos,False,False,2,2,-2,2,0
5334,1983,1983-01-29,Cruzeiro,Ferroviário,MG,CE,1.0,1.0,E,E,NORMAL,H,Fase de Grupos,False,False,2,0,0,1,1
5335,1983,1983-01-29,Treze,Náutico,PB,PE,1.0,4.0,D,V,NORMAL,H,Fase de Grupos,False,False,5,-3,3,0,2
5336,1983,1983-01-29,Tiradentes-PI,Corinthians,PI,SP,2.0,1.0,V,D,NORMAL,D,Fase de Grupos,False,False,3,1,-1,2,0
5337,1983,1983-02-02,Rio Negro-AM,Flamengo,AM,RJ,1.0,1.0,E,E,NORMAL,A,Fase de Grupos,False,False,2,0,0,1,1
5338,1983,1983-02-02,Campo Grande-RJ,Athletico Paranaense,RJ,PR,0.0,0.0,E,E,NORMAL,B,Fase de Grupos,False,False,0,0,0,1,1
5339,1983,1983-02-02,Joinville,Ponte Preta,SC,SP,0.0,0.0,E,E,NORMAL,B,Fase de Grupos,False,False,0,0,0,1,1
5340,1983,1983-02-02,América-RN,Galícia,RN,BA,1.0,0.0,V,D,NORMAL,C,Fase de Grupos,False,False,1,1,-1,2,0
5341,1983,1983-02-02,Sergipe,Sport,SE,PE,3.0,1.0,V,D,NORMAL,C,Fase de Grupos,False,False,4,2,-2,2,0
5342,1983,1983-02-02,Tiradentes-PI,Fluminense,PI,RJ,1.0,0.0,V,D,NORMAL,D,Fase de Grupos,False,False,1,1,-1,2,0
5343,1983,1983-02-02,CSA,Fortaleza,AL,CE,0.0,0.0,E,E,NORMAL,D,Fase de Grupos,False,False,0,0,0,1,1
5344,1983,1983-02-02,Palmeiras,Goiás,SP,GO,1.0,0.0,V,D,NORMAL,E,Fase de Grupos,False,False,1,1,-1,2,0
5345,1983,1983-02-02,Comercial-MS,Mixto,MS,MT,2.0,1.0,V,D,NORMAL,E,Fase de Grupos,False,False,3,1,-1,2,0
5346,1983,1983-02-02,America-RJ,Juventus-SP,RJ,SP,2.0,0.0,V,D,NORMAL,F,Final,True,False,2,2,-2,2,0
5347,1983,1983-02-02,Rio Branco-ES,Vila Nova,ES,GO,1.0,0.0,V,D,NORMAL,F,Final,True,False,1,1,-1,2,0
5348,1983,1983-02-02,Botafogo,Colorado,RJ,PR,0.0,0.0,E,E,NORMAL,G,Fase de Grupos,False,False,0,0,0,1,1
5349,1983,1983-02-02,Ferroviária,Internacional,SP,RS,2.0,0.0,V,D,NORMAL,G,Fase de Grupos,False,False,2,2,-2,2,0
5350,1983,1983-02-02,Treze,Cruzeiro,PB,MG,0.0,4.0,D,V,NORMAL,H,Fase de Grupos,False,False,4,-4,4,0,2
5351,1983,1983-02-02,Vasco,Náutico,RJ,PE,1.0,1.0,E,E,NORMAL,H,Fase de Grupos,False,False,2,0,0,1,1
5352,1983,1983-02-03,Paysandu,Santos,PA,SP,1.0,2.0,D,V,NORMAL,A,Fase de Grupos,False,False,3,-1,1,0,2
5353,1983,1983-02-05,Moto Club,Rio Negro-AM,MA,AM,0.0,0.0,E,E,NORMAL,A,Fase de Grupos,False,False,0,0,0,1,1
5354,1983,1983-02-05,Paysandu,Flamengo,PA,RJ,2.0,3.0,D,V,NORMAL,A,Fase de Grupos,False,False,5,-1,1,0,2
5355,1983,1983-02-05,Athletico Paranaense,Joinville,PR,SC,4.0,1.0,V,D,NORMAL,B,Fase de Grupos,False,False,5,3,-3,2,0
